movieId,title,genres,genres_clean,content_features,sentiment_score,sentiment_label
261,Little Women (1994),Drama,Drama,Little Women (1994) Drama,0.0,neutral
262,"Little Princess, A (1995)",Children|Drama,Children Drama,"Little Princess, A (1995) Children Drama",0.0,neutral
263,Ladybird Ladybird (1994),Drama,Drama,Ladybird Ladybird (1994) Drama,0.0,neutral
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,Drama Fantasy Romance,Like Water for Chocolate (Como agua para chocolate) (1992) Drama Fantasy Romance,0.3612,positive
266,Legends of the Fall (1994),Drama|Romance|War|Western,Drama Romance War Western,Legends of the Fall (1994) Drama Romance War Western,0.0,neutral
267,Major Payne (1995),Comedy,Comedy,Major Payne (1995) Comedy,0.0,neutral
269,My Crazy Life (Mi vida loca) (1993),Drama,Drama,My Crazy Life (Mi vida loca) (1993) Drama,-0.34,negative
270,Love Affair (1994),Drama|Romance,Drama Romance,Love Affair (1994) Drama Romance,0.6369,positive
271,Losing Isaiah (1995),Drama,Drama,Losing Isaiah (1995) Drama,-0.3818,negative
272,"Madness of King George, The (1994)",Comedy|Drama,Comedy Drama,"Madness of King George, The (1994) Comedy Drama",-0.4404,negative
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,Drama Horror Sci-Fi,Mary Shelley's Frankenstein (Frankenstein) (1994) Drama Horror Sci-Fi,0.0,neutral
274,Man of the House (1995),Comedy,Comedy,Man of the House (1995) Comedy,0.0,neutral
275,Mixed Nuts (1994),Comedy,Comedy,Mixed Nuts (1994) Comedy,-0.3182,negative
276,Milk Money (1994),Comedy|Romance,Comedy Romance,Milk Money (1994) Comedy Romance,0.0,neutral
277,Miracle on 34th Street (1994),Drama,Drama,Miracle on 34th Street (1994) Drama,0.5859,positive
278,Miami Rhapsody (1995),Comedy,Comedy,Miami Rhapsody (1995) Comedy,0.0,neutral
279,My Family (1995),Drama,Drama,My Family (1995) Drama,0.0,neutral
280,Murder in the First (1995),Drama|Thriller,Drama Thriller,Murder in the First (1995) Drama Thriller,-0.6908,negative
281,Nobody's Fool (1994),Comedy|Drama|Romance,Comedy Drama Romance,Nobody's Fool (1994) Comedy Drama Romance,-0.4404,negative
282,Nell (1994),Drama,Drama,Nell (1994) Drama,0.0,neutral
283,New Jersey Drive (1995),Crime|Drama,Crime Drama,New Jersey Drive (1995) Crime Drama,0.0,neutral
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,Action Crime,New York Cop (Nyû Yôku no koppu) (1993) Action Crime,-0.296,negative
285,Beyond Bedlam (1993),Drama|Horror,Drama Horror,Beyond Bedlam (1993) Drama Horror,0.0,neutral
287,Nina Takes a Lover (1994),Comedy|Romance,Comedy Romance,Nina Takes a Lover (1994) Comedy Romance,0.5859,positive
288,Natural Born Killers (1994),Action|Crime|Thriller,Action Crime Thriller,Natural Born Killers (1994) Action Crime Thriller,-0.4215,negative
289,Only You (1994),Comedy|Romance,Comedy Romance,Only You (1994) Comedy Romance,0.0,neutral
290,Once Were Warriors (1994),Crime|Drama,Crime Drama,Once Were Warriors (1994) Crime Drama,0.0,neutral
291,Poison Ivy II (1996),Drama|Thriller,Drama Thriller,Poison Ivy II (1996) Drama Thriller,-0.5423,negative
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,Action Drama Sci-Fi Thriller,Outbreak (1995) Action Drama Sci-Fi Thriller,0.0,neutral
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,Action Crime Drama Thriller,Léon: The Professional (a.k.a. The Professional) (Léon) (1994) Action Crime Drama Thriller,0.0,neutral
294,"Perez Family, The (1995)",Comedy|Romance,Comedy Romance,"Perez Family, The (1995) Comedy Romance",0.0,neutral
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,Comedy Romance,"Pyromaniac's Love Story, A (1995) Comedy Romance",0.6369,positive
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,Comedy Crime Drama Thriller,Pulp Fiction (1994) Comedy Crime Drama Thriller,0.0,neutral
298,Pushing Hands (Tui shou) (1992),Drama,Drama,Pushing Hands (Tui shou) (1992) Drama,0.0,neutral
299,Priest (1994),Drama,Drama,Priest (1994) Drama,0.0,neutral
300,Quiz Show (1994),Drama,Drama,Quiz Show (1994) Drama,0.0,neutral
301,Picture Bride (Bijo photo) (1994),Drama|Romance,Drama Romance,Picture Bride (Bijo photo) (1994) Drama Romance,0.0,neutral
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,Drama Romance,"Queen Margot (Reine Margot, La) (1994) Drama Romance",0.0,neutral
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,Action Thriller Western,"Quick and the Dead, The (1995) Action Thriller Western",-0.6486,negative
304,Roommates (1995),Comedy|Drama,Comedy Drama,Roommates (1995) Comedy Drama,0.0,neutral
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,Comedy,Ready to Wear (Pret-A-Porter) (1994) Comedy,0.3612,positive
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,Drama,Three Colors: Red (Trois couleurs: Rouge) (1994) Drama,0.0,neutral
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,Drama,Three Colors: Blue (Trois couleurs: Bleu) (1993) Drama,0.0,neutral
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,Comedy Drama,Three Colors: White (Trzy kolory: Bialy) (1994) Comedy Drama,0.0,neutral
310,Rent-a-Kid (1995),Comedy,Comedy,Rent-a-Kid (1995) Comedy,0.0,neutral
311,Relative Fear (1994),Horror|Thriller,Horror Thriller,Relative Fear (1994) Horror Thriller,-0.4939,negative
312,Stuart Saves His Family (1995),Comedy,Comedy,Stuart Saves His Family (1995) Comedy,0.0,neutral
313,"Swan Princess, The (1994)",Animation|Children,Animation Children,"Swan Princess, The (1994) Animation Children",0.0,neutral
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,Children Drama Fantasy Mystery,"Secret of Roan Inish, The (1994) Children Drama Fantasy Mystery",0.0,neutral
315,"Specialist, The (1994)",Action|Drama|Thriller,Action Drama Thriller,"Specialist, The (1994) Action Drama Thriller",0.0,neutral
316,Stargate (1994),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Stargate (1994) Action Adventure Sci-Fi,0.0,neutral
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,Comedy Drama Fantasy,"Santa Clause, The (1994) Comedy Drama Fantasy",0.0,neutral
318,"Shawshank Redemption, The (1994)",Crime|Drama,Crime Drama,"Shawshank Redemption, The (1994) Crime Drama",0.0,neutral
319,Shallow Grave (1994),Comedy|Drama|Thriller,Comedy Drama Thriller,Shallow Grave (1994) Comedy Drama Thriller,-0.3818,negative
320,Suture (1993),Film-Noir|Thriller,Film-Noir Thriller,Suture (1993) Film-Noir Thriller,0.0,neutral
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Drama,Strawberry and Chocolate (Fresa y chocolate) (1993) Drama,0.0,neutral
322,Swimming with Sharks (1995),Comedy|Drama,Comedy Drama,Swimming with Sharks (1995) Comedy Drama,0.0,neutral
324,"Sum of Us, The (1994)",Comedy|Drama,Comedy Drama,"Sum of Us, The (1994) Comedy Drama",0.0,neutral
325,National Lampoon's Senior Trip (1995),Comedy,Comedy,National Lampoon's Senior Trip (1995) Comedy,0.0,neutral
326,To Live (Huozhe) (1994),Drama,Drama,To Live (Huozhe) (1994) Drama,0.0,neutral
327,Tank Girl (1995),Action|Comedy|Sci-Fi,Action Comedy Sci-Fi,Tank Girl (1995) Action Comedy Sci-Fi,0.0,neutral
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,Horror Thriller,Tales from the Crypt Presents: Demon Knight (1995) Horror Thriller,0.0,neutral
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,Adventure Drama Sci-Fi,Star Trek: Generations (1994) Adventure Drama Sci-Fi,0.0,neutral
330,Tales from the Hood (1995),Action|Crime|Horror,Action Crime Horror,Tales from the Hood (1995) Action Crime Horror,0.0,neutral
331,Tom & Viv (1994),Drama,Drama,Tom & Viv (1994) Drama,0.0,neutral
332,Village of the Damned (1995),Horror|Sci-Fi,Horror Sci-Fi,Village of the Damned (1995) Horror Sci-Fi,-0.3818,negative
333,Tommy Boy (1995),Comedy,Comedy,Tommy Boy (1995) Comedy,0.0,neutral
334,Vanya on 42nd Street (1994),Drama,Drama,Vanya on 42nd Street (1994) Drama,0.0,neutral
335,Underneath (1995),Mystery|Thriller,Mystery Thriller,Underneath (1995) Mystery Thriller,0.0,neutral
336,"Walking Dead, The (1995)",Drama|War,Drama War,"Walking Dead, The (1995) Drama War",-0.6486,negative
337,What's Eating Gilbert Grape (1993),Drama,Drama,What's Eating Gilbert Grape (1993) Drama,0.0,neutral
338,Virtuosity (1995),Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Virtuosity (1995) Action Sci-Fi Thriller,0.4767,positive
339,While You Were Sleeping (1995),Comedy|Romance,Comedy Romance,While You Were Sleeping (1995) Comedy Romance,0.0,neutral
340,"War, The (1994)",Adventure|Drama|War,Adventure Drama War,"War, The (1994) Adventure Drama War",-0.5994,negative
341,Double Happiness (1994),Drama,Drama,Double Happiness (1994) Drama,0.5574,positive
342,Muriel's Wedding (1994),Comedy,Comedy,Muriel's Wedding (1994) Comedy,0.0,neutral
343,"Baby-Sitters Club, The (1995)",Children,Children,"Baby-Sitters Club, The (1995) Children",0.0,neutral
344,Ace Ventura: Pet Detective (1994),Comedy,Comedy,Ace Ventura: Pet Detective (1994) Comedy,0.0,neutral
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,Comedy Drama,"Adventures of Priscilla, Queen of the Desert, The (1994) Comedy Drama",0.34,positive
346,Backbeat (1993),Drama|Musical,Drama Musical,Backbeat (1993) Drama Musical,0.0,neutral
347,Bitter Moon (1992),Drama|Film-Noir|Romance,Drama Film-Noir Romance,Bitter Moon (1992) Drama Film-Noir Romance,-0.4215,negative
348,Bullets Over Broadway (1994),Comedy,Comedy,Bullets Over Broadway (1994) Comedy,0.0,neutral
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Action Crime Drama Thriller,Clear and Present Danger (1994) Action Crime Drama Thriller,-0.2023,negative
350,"Client, The (1994)",Drama|Mystery|Thriller,Drama Mystery Thriller,"Client, The (1994) Drama Mystery Thriller",0.0,neutral
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,Comedy Drama Romance,"Corrina, Corrina (1994) Comedy Drama Romance",0.0,neutral
352,Crooklyn (1994),Comedy|Drama,Comedy Drama,Crooklyn (1994) Comedy Drama,0.0,neutral
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,Action Crime Fantasy Thriller,"Crow, The (1994) Action Crime Fantasy Thriller",0.0,neutral
354,Cobb (1994),Drama,Drama,Cobb (1994) Drama,0.0,neutral
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,Children Comedy Fantasy,"Flintstones, The (1994) Children Comedy Fantasy",0.0,neutral
356,Forrest Gump (1994),Comedy|Drama|Romance|War,Comedy Drama Romance War,Forrest Gump (1994) Comedy Drama Romance War,0.0,neutral
357,Four Weddings and a Funeral (1994),Comedy|Romance,Comedy Romance,Four Weddings and a Funeral (1994) Comedy Romance,-0.3612,negative
358,Higher Learning (1995),Drama,Drama,Higher Learning (1995) Drama,0.0,neutral
359,I Like It Like That (1994),Comedy|Drama|Romance,Comedy Drama Romance,I Like It Like That (1994) Comedy Drama Romance,0.6124,positive
360,I Love Trouble (1994),Action|Comedy,Action Comedy,I Love Trouble (1994) Action Comedy,0.3612,positive
361,It Could Happen to You (1994),Comedy|Drama|Romance,Comedy Drama Romance,It Could Happen to You (1994) Comedy Drama Romance,0.0,neutral
362,"Jungle Book, The (1994)",Adventure|Children|Romance,Adventure Children Romance,"Jungle Book, The (1994) Adventure Children Romance",0.0,neutral
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,Documentary,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993) Documentary",-0.5719,negative
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,Adventure Animation Children Drama Musical IMAX,"Lion King, The (1994) Adventure Animation Children Drama Musical IMAX",0.0,neutral
365,Little Buddha (1993),Drama,Drama,Little Buddha (1993) Drama,0.0,neutral
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,Drama Horror Mystery Thriller,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994) Drama Horror Mystery Thriller",0.0,neutral
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,Action Comedy Crime Fantasy,"Mask, The (1994) Action Comedy Crime Fantasy",0.0,neutral
368,Maverick (1994),Adventure|Comedy|Western,Adventure Comedy Western,Maverick (1994) Adventure Comedy Western,0.0,neutral
369,Mrs. Parker and the Vicious Circle (1994),Drama,Drama,Mrs. Parker and the Vicious Circle (1994) Drama,-0.3612,negative
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,Action Comedy,Naked Gun 33 1/3: The Final Insult (1994) Action Comedy,-0.6908,negative
371,"Paper, The (1994)",Comedy|Drama,Comedy Drama,"Paper, The (1994) Comedy Drama",0.0,neutral
372,Reality Bites (1994),Comedy|Drama|Romance,Comedy Drama Romance,Reality Bites (1994) Comedy Drama Romance,0.0,neutral
373,Red Rock West (1992),Thriller,Thriller,Red Rock West (1992) Thriller,0.0,neutral
374,Richie Rich (1994),Children|Comedy,Children Comedy,Richie Rich (1994) Children Comedy,0.5574,positive
376,"River Wild, The (1994)",Action|Thriller,Action Thriller,"River Wild, The (1994) Action Thriller",0.0,neutral
377,Speed (1994),Action|Romance|Thriller,Action Romance Thriller,Speed (1994) Action Romance Thriller,0.0,neutral
378,Speechless (1994),Comedy|Romance,Comedy Romance,Speechless (1994) Comedy Romance,0.0,neutral
379,Timecop (1994),Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Timecop (1994) Action Sci-Fi Thriller,0.0,neutral
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,Action Adventure Comedy Romance Thriller,True Lies (1994) Action Adventure Comedy Romance Thriller,0.0,neutral
381,When a Man Loves a Woman (1994),Drama|Romance,Drama Romance,When a Man Loves a Woman (1994) Drama Romance,0.5719,positive
382,Wolf (1994),Drama|Horror|Romance|Thriller,Drama Horror Romance Thriller,Wolf (1994) Drama Horror Romance Thriller,0.0,neutral
383,Wyatt Earp (1994),Western,Western,Wyatt Earp (1994) Western,0.0,neutral
384,Bad Company (1995),Action|Crime|Drama,Action Crime Drama,Bad Company (1995) Action Crime Drama,-0.5423,negative
385,"Man of No Importance, A (1994)",Drama,Drama,"Man of No Importance, A (1994) Drama",-0.2755,negative
386,S.F.W. (1994),Drama,Drama,S.F.W. (1994) Drama,0.0,neutral
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,Action Comedy,"Low Down Dirty Shame, A (1994) Action Comedy",-0.7964,negative
388,Boys Life (1995),Drama,Drama,Boys Life (1995) Drama,0.0,neutral
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,Drama Romance War,"Colonel Chabert, Le (1994) Drama Romance War",0.0,neutral
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,Action Crime Drama,Faster Pussycat! Kill! Kill! (1965) Action Crime Drama,-0.9057,negative
391,Jason's Lyric (1994),Crime|Drama,Crime Drama,Jason's Lyric (1994) Crime Drama,0.0,neutral
393,Street Fighter (1994),Action|Adventure|Fantasy,Action Adventure Fantasy,Street Fighter (1994) Action Adventure Fantasy,0.1531,positive
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,Action Fantasy,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994) Action Fantasy,0.0,neutral
406,Federal Hill (1994),Drama,Drama,Federal Hill (1994) Drama,0.0,neutral
407,In the Mouth of Madness (1995),Horror|Thriller,Horror Thriller,In the Mouth of Madness (1995) Horror Thriller,-0.4404,negative
408,8 Seconds (1994),Drama,Drama,8 Seconds (1994) Drama,0.0,neutral
409,Above the Rim (1994),Crime|Drama,Crime Drama,Above the Rim (1994) Crime Drama,0.0,neutral
410,Addams Family Values (1993),Children|Comedy|Fantasy,Children Comedy Fantasy,Addams Family Values (1993) Children Comedy Fantasy,0.4019,positive
412,"Age of Innocence, The (1993)",Drama,Drama,"Age of Innocence, The (1993) Drama",0.3818,positive
413,Airheads (1994),Comedy,Comedy,Airheads (1994) Comedy,0.0,neutral
414,"Air Up There, The (1994)",Comedy,Comedy,"Air Up There, The (1994) Comedy",0.0,neutral
415,Another Stakeout (1993),Comedy|Thriller,Comedy Thriller,Another Stakeout (1993) Comedy Thriller,0.0,neutral
416,Bad Girls (1994),Western,Western,Bad Girls (1994) Western,-0.5423,negative
417,Barcelona (1994),Comedy|Romance,Comedy Romance,Barcelona (1994) Comedy Romance,0.0,neutral
418,Being Human (1993),Drama,Drama,Being Human (1993) Drama,0.0,neutral
419,"Beverly Hillbillies, The (1993)",Comedy,Comedy,"Beverly Hillbillies, The (1993) Comedy",0.0,neutral
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,Beverly Hills Cop III (1994) Action Comedy Crime Thriller,0.0,neutral
421,Black Beauty (1994),Adventure|Children|Drama,Adventure Children Drama,Black Beauty (1994) Adventure Children Drama,0.5859,positive
422,Blink (1994),Thriller,Thriller,Blink (1994) Thriller,0.0,neutral
423,Blown Away (1994),Action|Thriller,Action Thriller,Blown Away (1994) Action Thriller,0.0,neutral
424,Blue Chips (1994),Drama,Drama,Blue Chips (1994) Drama,0.0,neutral
425,Blue Sky (1994),Drama|Romance,Drama Romance,Blue Sky (1994) Drama Romance,0.0,neutral
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,Body Snatchers (1993) Horror Sci-Fi Thriller,0.0,neutral
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Drama Mystery Romance Thriller,Boxing Helena (1993) Drama Mystery Romance Thriller,0.0,neutral
428,"Bronx Tale, A (1993)",Drama,Drama,"Bronx Tale, A (1993) Drama",0.0,neutral
429,Cabin Boy (1994),Comedy,Comedy,Cabin Boy (1994) Comedy,0.0,neutral
430,Calendar Girl (1993),Comedy|Drama,Comedy Drama,Calendar Girl (1993) Comedy Drama,0.0,neutral
431,Carlito's Way (1993),Crime|Drama,Crime Drama,Carlito's Way (1993) Crime Drama,0.0,neutral
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,Adventure Comedy Western,City Slickers II: The Legend of Curly's Gold (1994) Adventure Comedy Western,0.0,neutral
433,Clean Slate (1994),Comedy,Comedy,Clean Slate (1994) Comedy,0.4019,positive
434,Cliffhanger (1993),Action|Adventure|Thriller,Action Adventure Thriller,Cliffhanger (1993) Action Adventure Thriller,0.0,neutral
435,Coneheads (1993),Comedy|Sci-Fi,Comedy Sci-Fi,Coneheads (1993) Comedy Sci-Fi,0.0,neutral
436,Color of Night (1994),Drama|Thriller,Drama Thriller,Color of Night (1994) Drama Thriller,0.0,neutral
437,Cops and Robbersons (1994),Comedy,Comedy,Cops and Robbersons (1994) Comedy,0.0,neutral
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,Action Comedy Drama,"Cowboy Way, The (1994) Action Comedy Drama",0.0,neutral
440,Dave (1993),Comedy|Romance,Comedy Romance,Dave (1993) Comedy Romance,0.0,neutral
441,Dazed and Confused (1993),Comedy,Comedy,Dazed and Confused (1993) Comedy,-0.4588,negative
442,Demolition Man (1993),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Demolition Man (1993) Action Adventure Sci-Fi,0.0,neutral
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Comedy Romance,Even Cowgirls Get the Blues (1993) Comedy Romance,0.0,neutral
445,Fatal Instinct (1993),Comedy,Comedy,Fatal Instinct (1993) Comedy,-0.5423,negative
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Drama Romance,Farewell My Concubine (Ba wang bie ji) (1993) Drama Romance,0.0,neutral
448,Fearless (1993),Drama,Drama,Fearless (1993) Drama,0.4404,positive
